CITATIONS,TECTONIC SETTING,LOCATION,LOCATION COMMENT,LATITUDE MIN,LATITUDE MAX,LONGITUDE MIN,LONGITUDE MAX,LAND OR SEA,ELEVATION MIN,ELEVATION MAX,SAMPLE NAME,ROCK NAME,MIN. AGE (YRS.),MAX. AGE (YRS.),GEOL.,AGE,ERUPTION DAY,ERUPTION MONTH,ERUPTION YEAR,ROCK TEXTURE,ROCK TYPE,DRILL DEPTH MIN,DRILL DEPTHAX,ALTERATION,MINERAL,MATERIAL,SIO2(WT%),TIO2(WT%),B2O3(WT%),AL2O3(WT%),CR2O3(WT%),FE2O3(WT%),FEO(WT%),FEOT(WT%),CAO(WT%),MGO(WT%),MNO(WT%),NIO(WT%),K2O(WT%),NA2O(WT%),P2O5(WT%),H2O(WT%),H2OP(WT%),H2OM(WT%),H2OT(WT%),CO2(WT%),CO1(WT%),F(WT%),CL(WT%),CL2(WT%),OH(WT%),CH4(WT%),SO2(WT%),SO3(WT%),SO4(WT%),S(WT%),LOI(WT%),VOLATILES(WT%),O(WT%),OTHERS(WT%),HE(CCM/G),HE(CCMSTP/G),HE3(CCMSTP/G),HE3(AT/G),HE4(CCM/G),HE4(CCMSTP/G),HE4(AT/G),HE4(MOLE/G),HE4(NCC/G),HE(NCC/G),LI(PPM),BE(PPM),B(PPM),C(PPM),CO2(PPM),F(PPM),NA(PPM),MG(PPM),AL(PPM),P(PPM),S(PPM),CL(PPM),K(PPM),CA(PPM),SC(PPM),TI(PPM),V(PPM),CR(PPM),MN(PPM),FE(PPM),CO(PPM),NI(PPM),CU(PPM),ZN(PPM),GA(PPM),GE(PPM),AS(PPM),SE(PPM),BR(PPM),RB(PPM),SR(PPM),Y(PPM),ZR(PPM),NB(PPM),MO(PPM),RU(PPM),RH(PPM),PD(PPM),AG(PPM),CD(PPM),IN(PPM),SN(PPM),SB(PPM),TE(PPM),I(PPM),CS(PPM),BA(PPM),LA(PPM),CE(PPM),PR(PPM),ND(PPM),SM(PPM),EU(PPM),GD(PPM),TB(PPM),DY(PPM),HO(PPM),ER(PPM),TM(PPM),YB(PPM),LU(PPM),HF(PPM),TA(PPM),W(PPM),RE(PPM),OS(PPM),IR(PPM),PT(PPM),AU(PPM),HG(PPM),TL(PPM),PB(PPM),BI(PPM),TH(PPM),U(PPM),ND143_ND144,ND143_ND144_INI,EPSILON_ND,SR87_SR86,SR87_SR86_INI,PB206_PB204,PB206_PB204_INI,PB207_PB204,PB207_PB204_INI,PB208_PB204,PB208_PB204_INI,OS184_OS188,OS186_OS188,OS187_OS186,OS187_OS188,RE187_OS186,RE187_OS188,HF176_HF177,HE3_HE4,HE3_HE4(R/R(A)),HE4_HE3,HE4_HE3(R/R(A)),K40_AR40,AR40_K40,UNIQUE_ID
[19488],COMPLEX VOLCANIC SETTINGS,GUERRERO,"NORTHERN SIERRA MADRE DEL SUR, MEZCALA DISTRICT WITHIN BALSAS-MESCALA BASIN",17.8,17.9,-99.6,-99.75,SAE,,,s_MZ-16 [19488],ADAKITE [19488],,,,PALEOCENE [19488],,,,,VOL,,,,,WR [19488] ,66.4,0.6,,15.2,,,,3.51,3.5,1.8,0,,3.2,3.5,0.2,,,,,,,,,,,,,,,,1.5,,,,,,,,,,,,,,,2.4,,,,,,,,,,,,,,,68.7,49.8,,,8.1,17.3,11.3,80.1,21.5,1.1,8.9,,,100,688.6,12,203.5,6.7,0.9,,,,,,,1.4,0.6,,,5.1,1057.9,35.5,70.4,8.5,32.7,5.7,1.4,4,0.5,2.6,0.4,1.1,0.2,1.1,0.2,5.7,0.6,1.2,,,,,,,,19.1,,10.2,1.8,,,,,,,,,,,,,,,,,,,,,,,,,929864
[19488],COMPLEX VOLCANIC SETTINGS,GUERRERO,"NORTHERN SIERRA MADRE DEL SUR, MEZCALA DISTRICT WITHIN BALSAS-MESCALA BASIN",17.8,17.9,-99.6,-99.75,SAE,,,s_MZ-17 [19488],ADAKITE [19488],,,,PALEOCENE [19488],,,,,VOL,,,,,WR [19488] ,64.6,0.7,,15.8,,,,3.24,4.5,2.3,0,,3.3,3.7,0.3,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,,,2.8,,,,,,,,,,,,,,,71.5,51.8,,,7.1,16.8,11.5,87.8,22.8,1.4,5.6,,,87.6,749,12.6,218,7.4,0.8,,,,,,,3.6,1.7,,,3,1074.7,28.8,61.6,7.9,33.2,6.1,1.7,4.7,0.6,2.9,0.5,1.2,0.2,1.2,0.2,6,0.6,0.8,,,,,,,,19.7,,8.7,2.2,,,,,,,,,,,,,,,,,,,,,,,,,929865
[19488],COMPLEX VOLCANIC SETTINGS,GUERRERO,"NORTHERN SIERRA MADRE DEL SUR, MEZCALA DISTRICT WITHIN BALSAS-MESCALA BASIN",17.8,17.9,-99.6,-99.75,SAE,,,s_MZ-18 [19488],ADAKITE [19488],,,,PALEOCENE [19488],,,,,VOL,,,,,WR [19488] ,65.3,0.6,,16,,,,3.15,3.9,1.9,0,,3.5,3.9,0.2,,,,,,,,,,,,,,,,1.4,,,,,,,,,,,,,,,2.9,,,,,,,,,,,,,,,66.9,47.7,,,7,17.1,14.7,84.1,23.3,1.2,32.1,,,111.1,797.8,12.2,210.5,6.6,0.7,,,,,,,3.8,2.7,,,4.4,1146.6,50.5,97.2,10.9,40.7,6.6,1.7,4,0.6,2.9,0.4,1.1,0.2,1.2,0.1,5.6,0.6,1.1,,,,,,,,26.3,,11.6,2.5,,,,,,,,,,,,,,,,,,,,,,,,,929866
[19488],COMPLEX VOLCANIC SETTINGS,GUERRERO,"NORTHERN SIERRA MADRE DEL SUR, MEZCALA DISTRICT WITHIN BALSAS-MESCALA BASIN",17.8,17.9,-99.6,-99.75,SAE,,,s_MZ-19 [19488],ADAKITE [19488],,,,PALEOCENE [19488],,,,,VOL,,,,,WR [19488] ,65,0.7,,16,,,,3.69,3.8,2.1,0,,3.3,3.7,0.3,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,2.5,,,,,,,,,,,,,,,72.5,49.9,,,9,18,6.6,99.1,23.1,1.3,5.7,,,103.4,765.1,12.7,215.5,7.5,1.5,,,,,,,1.4,0.8,,,4.1,1175.5,34.9,71.9,9,35.3,6.9,1.8,4.4,0.5,3,0.5,1.3,0.2,1.1,0.2,5.9,0.6,0.6,,,,,,,,23.5,,9,3.3,,,,,,,,,,,,,,,,,,,,,,,,,929867
[19488],COMPLEX VOLCANIC SETTINGS,GUERRERO,"NORTHERN SIERRA MADRE DEL SUR, MEZCALA DISTRICT WITHIN BALSAS-MESCALA BASIN",17.8,17.9,-99.6,-99.75,SAE,,,s_MZ-25 [19488],ADAKITE [19488],,,,PALEOCENE [19488],,,,,VOL,,,,,WR [19488] ,63.3,0.8,,16,,,,1.71,5.8,2.5,0,,5,3.5,0.3,,,,,,,,,,,,,,,,1.4,,,,,,,,,,,,,,,2.7,,,,,,,,,,,,,,,80.7,61.1,,,4.1,24.2,52.7,49.1,22.6,1.2,8.5,,,118.9,730.8,11.7,218,6.7,1.2,,,,,,,1.7,2.2,,,2,964.9,33,69.2,8.4,33.6,4.1,1.5,3.9,0.5,2.5,0.4,1,0.1,0.9,0.2,5.7,0.6,3.8,,,,,,,,16.1,,9.5,2.5,,,,,,,,,,,,,,,,,,,,,,,,,929868
[3048][7321][7862],CONVERGENT MARGIN,KAMCHATKA ARC / KAMCHATKA ARC / CENTRAL KAMCHATKA SEGMENT / SHIVELUCH (SHEVELUCH),NORTHERN CENTRAL KAMCHATKA DEPRESSION,56.63,56.63,161.32,161.32,SAE,3283,3283,s_1188/1 [3048],"BASALT, PHLOGOPITE-AMPHIBOLE-CLINOPYROXENE-OLIVINE [3048] / BASALT [7321] / ADAKITE [7862]",,,,,,,,,VOL,,,,,WR [3048] ,50.16,0.67,,12.27,,3.12,5.52,,8.46,15.02,0.13,,1.68,2.31,0.56,,,,,,,,,,,,,,,,0.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,,248,884,,,46.8,230,,,,,,,,41,462,20,86,2.3,,,,,,,,,,,,1,509,8.96,22.3,,15,4.2,1.23,,0.6,,,,,1.7,0.245,2.57,0.08,,,,,,,,,,,0.89,0.6,0.513039,,,0.703805,,,,,,,,,,,,,,,,,,,,,95699
[17304],CONVERGENT MARGIN,HONSHU ARC / CENTRAL HONSHU ARC / HONSHU / DAINICHIGATAKE,RYOHAKU VOLCANOES,36.0011,36.0011,136.8378,136.8378,SAE,,,s_(ID:195) [17304],ADAKITE [17304],,,,,,,,,VOL,,,,,WR [17304] ,60.38,0.802,,18.74,,6.598,,,5.407,2.359,0.129,,1.641,3.61,0.331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.87,677.94,17.97,205.57,8.15,,,,,,,,,,,,,387.9,24.38,53.06,6.02,23.9,4.36,1.34,3.79,0.61,3.04,0.6,1.8,0.3,1.68,0.27,3.98,0.54,,,,,,,,,6.69,,6.46,1.27,,,,,,,,,,,,,,,,,,,,,,,,,964221
[17304],CONVERGENT MARGIN,HONSHU ARC / CENTRAL HONSHU ARC / HONSHU / KYOGA-TAKE/KYOGATAKE,RYOHAKU VOLCANOES,35.9167,35.9167,137.8667,137.8667,SAE,,,s_(ID:26) [17304],ADAKITE [17304],,,,,,,,,VOL,,,,,WR [17304] ,69.91,0.401,,16.208,,2.711,,,3.016,0.671,0.036,,2.872,4.05,0.126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.21,471.59,16.53,180.43,6.03,,,,,,,,,,,,,472.22,31.42,61.48,6.82,26.1,4.54,0.96,3.88,0.6,2.93,0.6,1.68,0.26,1.58,0.23,4.49,0.6,,,,,,,,,10.71,,10.62,5.25,0.512418,,,,,18.448,,15.614,,38.834,,,,,,,,,,,,,,,964222
[17304],CONVERGENT MARGIN,HONSHU ARC / CENTRAL HONSHU ARC / HONSHU / BISHAMONDAKE,RYOHAKU VOLCANOES,35.9389,35.9389,136.7922,136.7922,SAE,,,s_253 [17304],ADAKITE [17304],,,,,,,,,VOL,,,,,WR [17304] ,62.48,0.836,,17.47,,5.567,,,5.505,2.854,0.081,,1.437,3.53,0.241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.95,682.84,14.77,177.09,6.05,,,,,,,,,,,,,403.71,21.04,39.88,4.96,20.6,3.94,1.31,3.53,0.52,2.48,0.5,1.29,0.19,1.08,0.17,3.88,0.45,,,,,,,,,7.93,,6.44,0.48,,,,,,,,,,,,,,,,,,,,,,,,,964223
[17304],CONVERGENT MARGIN,HONSHU ARC / CENTRAL HONSHU ARC / HONSHU / BISHAMONDAKE,RYOHAKU VOLCANOES,35.9389,35.9389,136.7922,136.7922,SAE,,,s_255 [17304],ADAKITE [17304],,,,,,,,,VOL,,,,,WR [17304] ,59.56,0.913,,19.61,,6.499,,,4.979,3.229,0.109,,1.587,3.14,0.373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.73,720.31,13.5,170.6,7.72,,,,,,,,,,,,,404.27,24.43,52.49,6.37,25.4,4.36,1.38,3.65,0.54,2.49,0.5,1.4,0.2,1.23,0.19,3.7,0.55,,,,,,,,,6.43,,5.68,1.65,,,,,,,,,,,,,,,,,,,,,,,,,964224
[17304],CONVERGENT MARGIN,HONSHU ARC / CENTRAL HONSHU ARC / HONSHU / DAINICHIGATAKE,RYOHAKU VOLCANOES,36.0011,36.0011,136.8378,136.8378,SAE,,,s_142 [17304],ADAKITE [17304],,,,,,,,,VOL,,,,,WR [17304] ,60.98,0.883,,17.781,,6.643,,,5.005,3.315,0.115,,2.158,2.84,0.277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.3,505.49,16.85,164.01,9.24,,,,,,,,,,,,,483.93,25.92,53.7,5.81,22.2,3.98,1.19,3.52,0.6,2.81,0.5,1.61,0.25,1.6,0.23,2.17,0.49,,,,,,,,,9.81,,10.05,3.45,,,,,,,,,,,,,,,,,,,,,,,,,964225
[17304],CONVERGENT MARGIN,HONSHU ARC / CENTRAL HONSHU ARC / HONSHU / DAINICHIYAMA,RYOHAKU VOLCANOES,36.15,36.15,136.5,136.5,SAE,,,s_134 [17304],ADAKITE [17304],,,,,,,,,VOL,,,,,WR [17304] ,64.49,0.873,,16.728,,5.154,,,4.582,1.648,0.063,,2.879,3.28,0.295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.19,638.9,13.65,156.92,11.56,,,,,,,,,,,,,595.3,40.21,73.12,7.84,28.3,4.46,1.24,3.74,0.52,2.57,0.5,1.39,0.22,1.39,0.2,2.61,1.32,,,,,,,,,16.29,,12.3,5.91,,,,,,,,,,,,,,,,,,,,,,,,,964226
[17304],CONVERGENT MARGIN,HONSHU ARC / CENTRAL HONSHU ARC / HONSHU / DAINICHIYAMA,RYOHAKU VOLCANOES,36.15,36.15,136.5,136.5,SAE,,,s_131-DAI [17304],ADAKITE [17304],,,,,,,,,VOL,,,,,WR [17304] ,60.73,0.86,,17.476,,6.04,,,5.93,3.049,0.1,,2.312,3.19,0.309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.42,679.56,16.81,147.35,9.97,,,,,,,,,,,,,483.85,31.09,60.25,6.3,23.9,3.82,1.17,3.34,0.52,2.58,0.5,1.51,0.23,1.53,0.22,2.66,0.94,,,,,,,,,12.07,,9.95,3.27,,,,,,,,,,,,,,,,,,,,,,,,,964227
[17304],CONVERGENT MARGIN,HONSHU ARC / CENTRAL HONSHU ARC / HONSHU / DAINICHIYAMA,RYOHAKU VOLCANOES,36.15,36.15,136.5,136.5,SAE,,,s_246 [17304],ADAKITE [17304],,,,,,,,,VOL,,,,,WR [17304] ,64.27,0.727,,17.29,,5.32,,,3.938,2.326,0.085,,2.637,3.14,0.266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.18,526.68,16.52,176.56,10.57,,,,,,,,,,,,,523.92,36.53,62.25,6.98,25.8,4.22,1.27,3.73,0.56,2.71,0.5,1.6,0.23,1.56,0.25,3.78,1.01,,,,,,,,,12.52,,12.14,4.9,,,,,,,,,,,,,,,,,,,,,,,,,964228
[17304],CONVERGENT MARGIN,HONSHU ARC / CENTRAL HONSHU ARC / HONSHU / DAINICHIYAMA,RYOHAKU VOLCANOES,36.15,36.15,136.5,136.5,SAE,,,s_131 [17304],ADAKITE [17304],,,,,,,,,VOL,,,,,WR [17304] ,61.02,0.791,,17.981,,6.126,,,5.673,2.708,0.116,,2.166,3.13,0.293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.26,748.03,14.9,195.58,13.37,,,,,,,,,,,,,589.04,45.35,98.27,10.73,40.4,6.32,1.71,4.94,0.7,3.1,0.5,1.51,0.24,1.53,0.21,4.07,1.25,,,,,,,,,13.12,,11.8,4.4,,,,,,,,,,,,,,,,,,,,,,,,,964229
[17304],CONVERGENT MARGIN,HONSHU ARC / CENTRAL HONSHU ARC / HONSHU / DAINICHIYAMA,RYOHAKU VOLCANOES,36.15,36.15,136.5,136.5,SAE,,,s_168 [17304],ADAKITE [17304],,,,,,,,,VOL,,,,,WR [17304] ,61.73,0.823,,17.376,,5.565,,,5.776,2.943,0.091,,2.39,3.08,0.231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.84,643.22,14.02,146.05,8.65,,,,,,,,,,,,,491.29,31.47,60.03,6.19,22.6,3.63,1.14,3.33,0.5,2.59,0.5,1.38,0.21,1.37,0.2,3.18,0.91,,,,,,,,,11.86,,10.59,3.46,,,,,,,,,,,,,,,,,,,,,,,,,964230
[17304],CONVERGENT MARGIN,HONSHU ARC / CENTRAL HONSHU ARC / HONSHU / EBOSHIWASHIGATAKE/EBOSHI-WASHIGATAKE,RYOHAKU VOLCANOES,35.9403,35.9403,136.9714,136.9714,SAE,,,s_294 [17304],ADAKITE [17304],,,,,,,,,VOL,,,,,WR [17304] ,63.06,0.749,,16.97,,5.949,,,5.33,2.093,0.111,,2.408,3.08,0.253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.36,531.84,17.07,198.96,7.44,,,,,,,,,,,,,637.36,29.37,58.05,6.53,25.1,4.6,1.43,3.99,0.63,3.2,0.6,1.75,0.28,1.7,0.26,3.94,0.56,,,,,,,,,30.67,,8.23,2.52,,,,,,,,,,,,,,,,,,,,,,,,,964231
[17304],CONVERGENT MARGIN,HONSHU ARC / CENTRAL HONSHU ARC / HONSHU / HAKUSAN,RYOHAKU VOLCANOES,35.9389,35.9389,136.7922,136.7922,SAE,,,s_303 [17304],ADAKITE [17304],,,,,,,,,VOL,,,,,WR [17304] ,59.4,0.837,,17.434,,6.275,,,6.528,3.601,0.108,,2.025,3.43,0.367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.81,859.84,16.93,176.74,8.9,,,,,,,,,,,,,447.84,31.74,67.21,7.51,28.9,4.94,1.44,4.17,0.63,3.1,0.6,1.71,0.28,1.75,0.26,3.05,0.8,,,,,,,,,8.88,,9.51,2.24,,,,,,,,,,,,,,,,,,,,,,,,,964232
[17304],CONVERGENT MARGIN,HONSHU ARC / CENTRAL HONSHU ARC / HONSHU / HAKUSAN,RYOHAKU VOLCANOES,35.9389,35.9389,136.7922,136.7922,SAE,,,s_302 [17304],ADAKITE [17304],,,,,,,,,VOL,,,,,WR [17304] ,61.02,0.801,,16.771,,6.182,,,5.755,3.394,0.112,,2.25,3.39,0.326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.59,480.24,17.38,104.57,4.4,,,,,,,,,,,,,386.96,30.18,62.26,6.8,26,4.22,1.28,3.54,0.56,2.76,0.5,1.49,0.24,1.54,0.25,2.84,0.9,,,,,,,,,7.81,,6.84,0.56,,,,,,,,,,,,,,,,,,,,,,,,,964233
[17304],CONVERGENT MARGIN,HONSHU ARC / CENTRAL HONSHU ARC / HONSHU / HAKUSAN,RYOHAKU VOLCANOES,35.9389,35.9389,136.7922,136.7922,SAE,,,s_125 [17304],ADAKITE [17304],,,,,,,,,VOL,,,,,WR [17304] ,61.73,0.694,,18.128,,5.263,,,5.758,2.757,0.088,,2.014,3.38,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.68,654.68,12.59,130.28,5.77,,,,,,,,,,,,,386.68,21.32,41.84,4.51,17.6,3.07,1.02,2.75,0.45,2.24,0.4,1.37,0.22,1.34,0.19,2.39,0.66,,,,,,,,,10.41,,9.25,2.25,,,,,,,,,,,,,,,,,,,,,,,,,964234
[17304],CONVERGENT MARGIN,HONSHU ARC / CENTRAL HONSHU ARC / HONSHU / HAKUSAN,RYOHAKU VOLCANOES,35.9389,35.9389,136.7922,136.7922,SAE,,,s_122 [17304],ADAKITE [17304],,,,,,,,,VOL,,,,,WR [17304] ,61.51,0.749,,17.785,,5.562,,,5.844,2.932,0.089,,1.984,3.35,0.197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.03,640.3,14.32,132.99,5.71,,,,,,,,,,,,,394.7,21.84,44.38,4.91,19.1,3.45,1.06,3.22,0.51,2.66,0.5,1.49,0.24,1.57,0.22,2.59,0.68,,,,,,,,,7.51,,8.93,3.41,,,,,,,,,,,,,,,,,,,,,,,,,964235
[17304],CONVERGENT MARGIN,HONSHU ARC / CENTRAL HONSHU ARC / HONSHU / KYOGA-TAKE/KYOGATAKE,RYOHAKU VOLCANOES,35.9167,35.9167,137.8667,137.8667,SAE,,,s_91 [17304],ADAKITE [17304],,,,,,,,,VOL,,,,,WR [17304] ,64.94,0.516,,17.831,,4.338,,,4.378,0.939,0.133,,2.187,4.48,0.265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.99,569.68,17.31,187.44,7.74,,,,,,,,,,,,,488.17,28.7,59.4,7.39,26.3,4.63,1.26,3.43,0.55,3.17,0.6,1.82,0.28,1.88,0.31,4.3,0.6,,,,,,,,,6.52,,8.32,2.51,,,,,,,,,,,,,,,,,,,,,,,,,964236
[17304],CONVERGENT MARGIN,HONSHU ARC / CENTRAL HONSHU ARC / HONSHU / KYOGA-TAKE/KYOGATAKE,RYOHAKU VOLCANOES,35.9167,35.9167,137.8667,137.8667,SAE,,,s_94-1 [17304],ADAKITE [17304],,,,,,,,,VOL,,,,,WR [17304] ,55.97,1.054,,19.137,,6.342,,,10.951,1.787,0.103,,1.206,3.19,0.254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.08,652.59,16.22,130.02,5.62,,,,,,,,,,,,,261.01,18.3,40.1,4.8,18.6,3.86,1.2,3.22,0.51,2.9,0.6,1.59,0.24,1.55,0.24,3.1,0.38,,,,,,,,,10.87,,5.95,2.17,,,,,,,,,,,,,,,,,,,,,,,,,964237
[17304],CONVERGENT MARGIN,HONSHU ARC / CENTRAL HONSHU ARC / HONSHU / KYOGA-TAKE/KYOGATAKE,RYOHAKU VOLCANOES,35.9167,35.9167,137.8667,137.8667,SAE,,,s_95 [17304],ADAKITE [17304],,,,,,,,,VOL,,,,,WR [17304] ,56.06,1.048,,18.662,,7.942,,,7.839,4.011,0.114,,0.841,3.23,0.248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.98,528.52,14.92,126.19,5.09,,,,,,,,,,,,,251.2,15.3,35.6,4.43,17,3.57,1.06,2.98,0.48,2.78,0.5,1.54,0.23,1.48,0.23,2.9,0.34,,,,,,,,,3.63,,7.34,0.6,,,,,,,,,,,,,,,,,,,,,,,,,964238
[17304],CONVERGENT MARGIN,HONSHU ARC / CENTRAL HONSHU ARC / HONSHU / KYOGA-TAKE/KYOGATAKE,RYOHAKU VOLCANOES,35.9167,35.9167,137.8667,137.8667,SAE,,,s_137 [17304],ADAKITE [17304],,,,,,,,,VOL,,,,,WR [17304] ,65.22,0.597,,16.772,,4.764,,,4.181,1.369,0.112,,3.072,3.69,0.217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.36,492.25,15.32,199.55,7.07,,,,,,,,,,,,,468.16,28.6,58.2,6.36,21.5,3.79,1.05,2.65,0.42,2.47,0.5,1.48,0.23,1.57,0.26,4.3,0.68,,,,,,,,,11.76,,8.27,4.15,,,,,,,,,,,,,,,,,,,,,,,,,964239
[17304],CONVERGENT MARGIN,HONSHU ARC / CENTRAL HONSHU ARC / HONSHU / DAINICHIGATAKE,RYOHAKU VOLCANOES,36.0011,36.0011,136.8378,136.8378,SAE,,,s_(ID:142) [17304],ADAKITE [17304],,,,,,,,,VOL,,,,,WR [17304] ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.512501,,,0.707121,,18.397,,15.509,,38.717,,,,,,,,,,,,,,,964240
[17304],CONVERGENT MARGIN,HONSHU ARC / CENTRAL HONSHU ARC / HONSHU / DAINICHIYAMA,RYOHAKU VOLCANOES,36.15,36.15,136.5,136.5,SAE,,,s_(ID:134) [17304],ADAKITE [17304],,,,,,,,,VOL,,,,,WR [17304] ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.512499,,,0.707662,,18.417,,15.612,,38.74,,,,,,,,,,,,,,,964241
[17304],CONVERGENT MARGIN,HONSHU ARC / CENTRAL HONSHU ARC / HONSHU / DAINICHIYAMA,RYOHAKU VOLCANOES,36.15,36.15,136.5,136.5,SAE,,,s_(ID:168) [17304],ADAKITE [17304],,,,,,,,,VOL,,,,,WR [17304] ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.512418,,,0.707901,,18.419,,15.614,,33.743,,,,,,,,,,,,,,,964242
[17304],CONVERGENT MARGIN,HONSHU ARC / CENTRAL HONSHU ARC / HONSHU / EBOSHIWASHIGATAKE/EBOSHI-WASHIGATAKE,RYOHAKU VOLCANOES,35.9403,35.9403,136.9714,136.9714,SAE,,,s_(ID:294) [17304],ADAKITE [17304],,,,,,,,,VOL,,,,,WR [17304] ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.512407,,,0.707443,,18.386,,15.625,,38.755,,,,,,,,,,,,,,,964243
[17304],CONVERGENT MARGIN,HONSHU ARC / CENTRAL HONSHU ARC / HONSHU / HAKUSAN,RYOHAKU VOLCANOES,35.9389,35.9389,136.7922,136.7922,SAE,,,s_(ID:122) [17304],ADAKITE [17304],,,,,,,,,VOL,,,,,WR [17304] ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.512511,,,0.706804,,18.357,,15.594,,38.67,,,,,,,,,,,,,,,964244
[17304],CONVERGENT MARGIN,HONSHU ARC / CENTRAL HONSHU ARC / HONSHU / KYOGA-TAKE/KYOGATAKE,RYOHAKU VOLCANOES,35.9167,35.9167,137.8667,137.8667,SAE,,,s_(ID:91) [17304],ADAKITE [17304],,,,,,,,,VOL,,,,,WR [17304] ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.512478,,,,,18.475,,15.658,,39.9,,,,,,,,,,,,,,,964245
[17304],CONVERGENT MARGIN,HONSHU ARC / CENTRAL HONSHU ARC / HONSHU / KYOGA-TAKE/KYOGATAKE,RYOHAKU VOLCANOES,35.9167,35.9167,137.8667,137.8667,SAE,,,s_(ID:94-1) [17304],ADAKITE [17304],,,,,,,,,VOL,,,,,WR [17304] ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.512439,,,0.707228,,18.41,,15.609,,38.727,,,,,,,,,,,,,,,964246
