"CITATIONS","TECTONIC SETTING","LOCATION","LOCATION COMMENT","LATITUDE MIN","LATITUDE MAX","LONGITUDE MIN","LONGITUDE MAX","LAND OR SEA","ELEVATION MIN","ELEVATION MAX","SAMPLE NAME","ROCK NAME","MIN. AGE (YRS.)","MAX. AGE (YRS.)","GEOL.","AGE","ERUPTION DAY","ERUPTION MONTH","ERUPTION YEAR","ROCK TEXTURE","ROCK TYPE","DRILL DEPTH MIN","DRILL DEPTHAX","ALTERATION","MINERAL","MATERIAL","SIO2(WT%)","TIO2(WT%)","B2O3(WT%)","AL2O3(WT%)","CR2O3(WT%)","FE2O3(WT%)","FEO(WT%)","FEOT(WT%)","CAO(WT%)","MGO(WT%)","MNO(WT%)","NIO(WT%)","K2O(WT%)","NA2O(WT%)","P2O5(WT%)","H2O(WT%)","H2OP(WT%)","H2OM(WT%)","H2OT(WT%)","CO2(WT%)","CO1(WT%)","F(WT%)","CL(WT%)","CL2(WT%)","OH(WT%)","CH4(WT%)","SO2(WT%)","SO3(WT%)","SO4(WT%)","S(WT%)","LOI(WT%)","VOLATILES(WT%)","O(WT%)","OTHERS(WT%)","HE(CCM/G)","HE(CCMSTP/G)","HE3(CCMSTP/G)","HE3(AT/G)","HE4(CCM/G)","HE4(CCMSTP/G)","HE4(AT/G)","HE4(MOLE/G)","HE4(NCC/G)","HE(NCC/G)","LI(PPM)","BE(PPM)","B(PPM)","C(PPM)","CO2(PPM)","F(PPM)","NA(PPM)","MG(PPM)","AL(PPM)","P(PPM)","S(PPM)","CL(PPM)","K(PPM)","CA(PPM)","SC(PPM)","TI(PPM)","V(PPM)","CR(PPM)","MN(PPM)","FE(PPM)","CO(PPM)","NI(PPM)","CU(PPM)","ZN(PPM)","GA(PPM)","GE(PPM)","AS(PPM)","SE(PPM)","BR(PPM)","RB(PPM)","SR(PPM)","Y(PPM)","ZR(PPM)","NB(PPM)","MO(PPM)","RU(PPM)","RH(PPM)","PD(PPM)","AG(PPM)","CD(PPM)","IN(PPM)","SN(PPM)","SB(PPM)","TE(PPM)","I(PPM)","CS(PPM)","BA(PPM)","LA(PPM)","CE(PPM)","PR(PPM)","ND(PPM)","SM(PPM)","EU(PPM)","GD(PPM)","TB(PPM)","DY(PPM)","HO(PPM)","ER(PPM)","TM(PPM)","YB(PPM)","LU(PPM)","HF(PPM)","TA(PPM)","W(PPM)","RE(PPM)","OS(PPM)","IR(PPM)","PT(PPM)","AU(PPM)","HG(PPM)","TL(PPM)","PB(PPM)","BI(PPM)","TH(PPM)","U(PPM)","ND143_ND144","ND143_ND144_INI","EPSILON_ND","SR87_SR86","SR87_SR86_INI","PB206_PB204","PB206_PB204_INI","PB207_PB204","PB207_PB204_INI","PB208_PB204","PB208_PB204_INI","OS184_OS188","OS186_OS188","OS187_OS186","OS187_OS188","RE187_OS186","RE187_OS188","HF176_HF177","HE3_HE4","HE3_HE4(R/R(A))","HE4_HE3","HE4_HE3(R/R(A))","K40_AR40","AR40_K40","UNIQUE_ID",
"[15056]","OCEAN ISLAND","CANARY ISLANDS / LA PALMA / TABURIENTE / SHIELD STAGE / LOWER TABURIENTE SERIES","","28.6","28.6","-17.9","-17.9","SAE","","","s_JMDD LP 06 [15056]","ANKARAMITE [15056]","","","","","","","","VESICULAR [15056] ","VOL","","","","","WR [15056] ","42.5302361891353","3.87185640778449","","14.2335861208451","","","","12.81","11.6356306555182","6.19898253888812","0.238731042759769","","1.66409579806074","4.14268574200776","0.981004032853169","","","","","","","","","","","","","","","","-0.305394648697628","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.4812312394302","","359.046018842105","97.7474600822975","","","45.4121408508453","79.472646051435","77.7176991260182","136.320711551955","22.3932360082872","","","","","48.6544850002725","1111.46351384248","36.3476391379654","338.692084471208","113.102322260499","","","","","","","","","","","","0.898447433788228","727.300804389367","70.9687414898862","135.045020263544","17.1306934896512","69.1497158505473","12.6926430545337","3.72748859357357","11.2317269548886","1.45135856329268","7.40473470478687","1.36573828190862","3.13330445802231","0.440189371586375","2.52042383400265","0.380430394613817","7.2644073538666","6.1279796681194","","","","","","","","","4.28631744012371","","8.02134570711328","1.95036034663785","","","","","","","","","","","","","","","","","","","","","","","","","507882",
"[2773]","CONVERGENT MARGIN","LESSER ANTILLES / LESSER ANTILLES / GRENADA / MOUNT ST. CATHERINE","","12.2","12.2","-61.7","-61.7","SAE","","","s_333 [2773]","ANKARAMITE [2773]","500000 [2773]","2000000 [2773]","","PLEISTOCENE [2773]","","","","","VOL","","","","","WR [2773] ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.70501","","","","","","","","","","","","","","","","","","","","","52142",
"[2773]","CONVERGENT MARGIN","LESSER ANTILLES / LESSER ANTILLES / GRENADA / MOUNT GRANBY","FEDON^S CAMP","12","12.25","-61.5","-61.75","SAE","","","s_237 [2773]","ANKARAMITE [2773]","2000000 [2773]","5000000 [2773]","","PLIOCENE-PLEISTOCENE [2773]","","","","","VOL","","","","","WR [2773] ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.70452","","","","","","","","","","","","","","","","","","","","","52161",
"[2773]","CONVERGENT MARGIN","LESSER ANTILLES / LESSER ANTILLES / GRENADA / MOUNT GRANBY","FEDON^S CAMP","12","12.25","-61.5","-61.75","SAE","","","s_471 [2773]","ANKARAMITE [2773]","2000000 [2773]","5000000 [2773]","","PLIOCENE-PLEISTOCENE [2773]","","","","","VOL","","","","","WR [2773] ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.5","39.2","","23.9","5.36","1.6","5.12","","4.33","","2.42","","2.1","","","","","","","","","","","","","","","","0.51295","","","0.70477","","","","","","","","","","","","","","","","","","","","","52162",
"[2773]","CONVERGENT MARGIN","LESSER ANTILLES / LESSER ANTILLES / GRENADA / MOUNT GRANBY","FEDON^S CAMP","12","12.25","-61.5","-61.75","SAE","","","s_406 [2773]","ANKARAMITE [2773]","2000000 [2773]","5000000 [2773]","","PLIOCENE-PLEISTOCENE [2773]","","","","","VOL","","","","","WR [2773] ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.70474","","","","","","","","","","","","","","","","","","","","","52165",
"[2773]","CONVERGENT MARGIN","LESSER ANTILLES / LESSER ANTILLES / GRENADA / MOUNT GRANBY","FEDON^S CAMP","12","12.25","-61.5","-61.75","SAE","","","s_297A [2773]","ANKARAMITE [2773]","2000000 [2773]","5000000 [2773]","","PLIOCENE-PLEISTOCENE [2773]","","","","","VOL","","","","","WR [2773] ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.70478","","","","","","","","","","","","","","","","","","","","","52166",
"[2773]","CONVERGENT MARGIN","LESSER ANTILLES / LESSER ANTILLES / GRENADA / MOUNT MORITZ","MT. MAITLAND","12","12.25","-61.5","-61.75","SAE","","","s_479 [2773]","ANKARAMITE [2773]","7000000 [2773]","14000000 [2773]","","MIOCENE [2773]","","","","","VOL","","","","","WR [2773] ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7044","","","","","","","","","","","","","","","","","","","","","52175",
"[2773]","CONVERGENT MARGIN","LESSER ANTILLES / LESSER ANTILLES / GRENADA / C-SERIES","","12","12.25","-61.5","-61.75","SAE","","","s_39 [2773]","ANKARAMITE [2773]","20000000 [2773]","20000000 [2773]","","MIOCENE [2773]","","","","","VOL","","","","","WR [2773] ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.70425","","","","","","","","","","","","","","","","","","","","","52177",
"[2773]","CONVERGENT MARGIN","LESSER ANTILLES / LESSER ANTILLES / GRENADA / C-SERIES","","12","12.25","-61.5","-61.75","SAE","","","s_360 [2773]","ANKARAMITE [2773]","20000000 [2773]","20000000 [2773]","","MIOCENE [2773]","","","","","VOL","","","","","WR [2773] ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.2","40.5","","21.4","4.74","1.43","4.27","","3.46","","1.85","","1.59","","","","","","","","","","","","","","","","0.51298","","","0.70414","","","","","","","","","","","","","","","","","","","","","52178",
"[3488][4358][3007][4894]","CONTINENTAL FLOOD BASALT","NORTH ATLANTIC IGNEOUS PROVINCE (NAIP) / EAST GREENLAND / VANDFALDSDALEN FORMATION","VANDFALDSDALEN, MIKI FJORD AREA, KANGERLUSSUAQ AREA","70","71","-26","-32","SAE","","","s_GM20351 [3488]","PICRITE [3488] / ANKARAMITE [4358] / THOLEIITIC BASALT [3007]","","","","CENOZOIC [3488] / PALEOCENE [4358]","","","","OLIVINE-AUGITE PHYRIC [3488] ","VOL","","","","","WR [3488] ","49.72","2.68","","8.68","","4.18","8.9","13.39","10.66","11.69","0.22","","0.43","1.52","0.26","","","","","","","","","","","","","","","","2.8","","","","","","","","","","","","","","","","","","","","","","","","","","","","34","","351","986","","","","361","81","106","","","","","","5","208","24","171","17","","","","","","","","","","","","","135","17.3","49","","27","7.15","2.08","","0.99","","","","","1.77","0.2","4.93","0.89","","0.000288","0.000082","","","","","","","","1.32","","","","","","","","","","","","","","","","0.14367","","17","","","","","","","","54437",
"[3496]","CONTINENTAL FLOOD BASALT","NORTH ATLANTIC IGNEOUS PROVINCE (NAIP) / WEST GREENLAND / VAIGAT FORMATION, ORDLINGASSOQ MEMBER","DISKO (QEGERTARSSUAQ)","70.07416","70.07416","-53.5353","-53.5353","SAE","700","700","s_264091 [3496]","ANKARAMITE [3496]","","","","","","","","","VOL","","","","","GL [3496] ","44.17","1.75","","14.72","","","","12.07","14.59","6.53","","","1.34","2.62","1.05","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","54575",
"[15534]","RIFT VOLCANICS","EAST AFRICAN RIFT / ETHIOPIAN RIFT / AFAR DEPRESSION / ASSAB VOLCANIC FIELD","","12.95","12.95","42.43","42.43","SAE","","","s_B-277 [15534]","ANKARAMITE [15534]","","","","","","","","","VOL","","","","","WR [15534] ","45.9","2.45","","12.02","","2.01","8.32","","12.33","11.29","0.14","","0.77","2.2","0.28","","0.77","0.11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","546592",
"[13759]","INTRAPLATE VOLCANICS","CARPATHIAN BELT AND PANNONIAN BASIN / SOUTHERN PANNONIAN-EASTERN CARPATHIAN (TISZA-DACIA / SREDNOGORIE ARC","KRUSHEVETS, YAMBOL-BURGAS DEPRESSION","42.2945","42.2945","27.4999","27.4999","SAE","","","s_SG 090 [13759]","ANKARAMITE [13759]","","","UPPER [13759]","CRETACEOUS [13759]","","","","","VOL","","","","","WR [13759] ","49.8327585057816","0.635226098837016","","11.1737312139691","","","","9.41904928521444","13.4959512146356","11.5173781198974","0.177030224266054","","1.84319704088773","1.61409910360225","0.270752107701023","","","","","","","","","","","","","0.020827085207771","","","2.46616541353383","","","","","","","","","","","","","","","","","","","","","","","","","","","","43.8196666666667","","248.893666666667","565.437","","","40.1776666666667","105.935666666667","","","","","","","","34.4363333333333","598.114666666667","13.127","31.3063333333333","1.232","","","","","","","","","","","","0.168","129.995","9.80266666666667","20.522","2.65733333333333","14.0746666666667","3.69433333333333","0.916333333333333","2.6","0.369666666666667","2.109","0.491333333333333","1.20166666666667","0.200666666666667","1.00366666666667","0.108","0.845","","","","","","","","","","6.878","","2.10066666666667","0.629333333333333","","","","0.70421","","18.514","","15.581","","38.463","","","","","","","","","","","","","","","550767",
"[13759]","INTRAPLATE VOLCANICS","CARPATHIAN BELT AND PANNONIAN BASIN / SOUTHERN PANNONIAN-EASTERN CARPATHIAN (TISZA-DACIA / SREDNOGORIE ARC","SE KARNOBAT, YAMBOL-BURGAS DEPRESSION","42.5101","42.5101","26.8873","26.8873","SAE","","","s_SG 097 [13759]","ANKARAMITE [13759]","","","UPPER [13759]","CRETACEOUS [13759]","","","","","VOL","","","","","WR [13759] ","50.4430793750226","0.777706044160919","","11.1116082747923","","","","9.90456588022475","13.5938755116347","8.28842879941363","0.181109626722406","","3.23866626609479","2.0348199237635","0.415486790716107","","","","","","","","","","","","","1.06535074542592E-02","","","5.08313191240021","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.1605","","238.218","396.671666666667","","","37.185","96.9356666666667","","","","","","","","42.5276666666667","695.518666666666","14.447","53.6406666666667","1.95166666666667","","","","","","","","","","","","0.222","399.550333333333","13.1693333333333","28.131","3.63066666666667","16.769","4.17666666666667","1.11566666666667","3.99566666666667","0.542","2.70833333333333","0.454333333333333","0.986333333333333","0.1665","1.29666666666667","0.296333333333333","1.325","0.2","","","","","","","","","4.96166666666667","","2.843","0.846","","","","0.7042","","18.525","","15.601","","38.367","","","","","","","","","","","","","","","550769",
"[13759]","INTRAPLATE VOLCANICS","CARPATHIAN BELT AND PANNONIAN BASIN / SOUTHERN PANNONIAN-EASTERN CARPATHIAN (TISZA-DACIA / SREDNOGORIE ARC","KRUSHEVETS, YAMBOL-BURGAS DEPRESSION","42.2945","42.2945","27.4999","27.4999","SAE","","","s_SG 090A [13759]","ANKARAMITE [13759]","","","","","","","","","VOL","","","","","WR [13759] ","49.0587519426028","0.667852546638369","","12.3923750320675","","","","10.5520702368862","12.1061525120796","10.2404057151217","0.190815013325248","","3.33926273319185","1.08128507550974","0.339226690355997","","","","","","","","","","","","","3.18025022208747E-02","","","5.28688524590164","","","","","","","","","","","","","","","","","","","","","","","","","","","","36.9666666666667","","264.427","437.817","","","42.7446666666667","83.83","","","","","","","","62.6676666666667","678.199666666667","13.1676666666667","38.5643333333333","1.53833333333333","","","","","","","","","","","","2.63566666666667","218.449333333333","13.1943333333333","25.764","3.36233333333333","14.487","3.709","1.134","2.92","0.48","2.55333333333333","0.415666666666667","1.266","0.169333333333333","1.437","0.216666666666667","0.842","0.136","","","","","","","","","8.159","","2.919","0.881666666666667","","","","","","","","","","","","","","","","","","","","","","","","","550832",
"[3732]","CONVERGENT MARGIN","SUNDA ARC / SUNDA ARC / LOMBOK / RINDJANI/RINJANI","","-8.42","-8.42","116.47","116.47","SAE","","3726","s_48001 [3732]","ANKARAMITE [3732]","","","","","","","","","VOL","","","","","WR [3732] ","48.32","0.69","","10.53","","1.53","7.81","","14.38","14.02","0.17","","0.9","1.5","0.15","","2.33","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","50","","","510","","","","151","","","","","","","","21","452","13","53","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","55262",
"[3732]","CONVERGENT MARGIN","SUNDA ARC / SUNDA ARC / LOMBOK / RINDJANI/RINJANI","","-8.42","-8.42","116.47","116.47","SAE","","3726","s_48002 [3732]","ANKARAMITE [3732]","","","","","","","","","VOL","","","","","WR [3732] ","47.95","0.83","","13.78","","1.69","8.64","","13.14","10.61","0.17","","1.2","1.78","0.21","","3.08","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36","","","307","","","","125","","","","","","","","31","556","16","49","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","55263",
"[4051]","CONVERGENT MARGIN","NEW HEBRIDES ARC - VANUATU ARCHIPELAGO / BANKS ISLANDS / MERELAVA / MERELAVA","","-14.45","-14.45","168","168","SAE","","","s_31551 [4051]","THOLEIITIC BASALT [4051]","","","","","","","","","VOL","","","","","WR [4051] ","51.33","0.59","","13.1","","2.4","6.04","","12.45","10.67","0.22","","0.35","1.78","0.07","","","","","","","","","","","","","","","","0.62","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","55265",
"[4052]","CONVERGENT MARGIN","NEW HEBRIDES ARC - VANUATU ARCHIPELAGO / CENTRAL NEW HEBRIDES ARC / EPI / EAST EPI","","-16.89","-16.89","168.3","168.3","SAE","","","s_71041 [4052]","BASALT [4052]","","","","","","","","","VOL","","","","","WR [4052] ","47.8","0.63","","13.6","","10.6","","","14.2","6.47","0.18","","0.35","2.09","0.12","","","","","","","","","","","","","","","","0.31","","","","","","","","","","","","","","","","","","","","","","","","","","","","46","","322","448","","","","97","","","","","","","","6","357","13.8","15.5","0","","","","","","","","","","","","","231","5.3","11.3","1.86","7.89","2.18","0.73","2.23","","2.91","","1.87","","1.59","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","55267",
"[15667]","INTRAPLATE VOLCANICS","ARABIAN-NUBIAN SHIELD / SYRIA / COASTAL RANGE","","34.9619","34.9619","36.2436","36.2436","SAE","","","s_M-07 [15667]","ANKARAMITE [15667]","","","LOWER [15667]","CRETACEOUS [15667]","","","","PORPHYRITIC, MICROCRYSTALLINE GROUNDMASS [15667] ","VOL","","","","","WR [15667] ","43.98","2.52","","11.39","","","","11.36","11.3","11.34","0.06","","1.05","2.34","0.48","","","","","","","","","","","","","","","","1.16","","","","","","","","","","","","","","","","","","","","","","","","","","","","34.7","","301","449","","","","181","33.4","94.3","20","","","","","11.1","467","21.2","181","38.8","","","","","","","","","","","","","266","20.4","43.9","5.9","26.2","6.36","2.17","6.34","0.91","4.72","0.85","2","0.25","1.45","0.2","4.75","2.8","","0.00005442","0.00001063","","","","","","1.1","","2.19","0.67","0.512866","","","0.703029","","","","","","","","","","","0.2883","","25.15","","","","","","","","558567",
